ID,ARTISTE, PAYS,TITRE,ANNÉE ,ÉTIQUETTES,STYLE (S),TOP 250 TEXTES FRANÇAIS ,AUTEURS,LIENS ÉCOUTE STREAMING 
top-250-243,The Comet is Coming ,Royaume-Uni,Channel the Spirits,2016,Leaf,Jazz / Électro,"De tous les projets de Shabaka Hutchings, saxophoniste ubiquiste de la scène londonienne, le trio The Comet is Coming, à la croisée du jazz, du punk et de l’électro, est son plus amusant. Particulièrement pour sa dimension joyeusement apocalyptique. Avec ce saxo qui gueule et hurle ses saillies à répétition, ces riffs numériques hyperactifs et ces rythmes aussi primitifs qu’efficaces, les bouquets sonores et propulsifs de TCIC sont autant de SOS envoyés dans l’espace et d’invitations à un gros party adressées à la population d’une planète qui, jusqu’à nouvel ordre du moins, est toujours là. ",Rupert Bottenberg,https://thecometiscoming.bandcamp.com/album/channel-the-spirits
top-250-244,The London Haydn Quartet,Royaume-Uni,"Joseph Haydn (1732-1809): Strings Quartets, Op. 33",2013,Hyperion,Classique (musique de chambre),"Après avoir enregistré les quatuors Op. 9 (2007), Op. 17 et Op. 20 (2009), acclamés par la critique, le London Haydn Quartet nous proposait en 2013 les six quatuors Op. 33. Magnifiée par la sonorité des instruments d’époque, l’interprétation pour le moins soignée de ce chef-d’œuvre classique y fut empreinte d’un soin et d’une précision remarquables, aussi d’une grande sensibilité. Cela étant, l’ensemble londonien ne manque pas de conserver une agréable simplicité, essentielle à la musique de Joseph Haydn.",Sarah-Ann Larouche,https://music.apple.com/us/album/haydn-string-quartets-op-33/625396079
top-250-245,The Minneapolis Uranium Club ,États-Unis,All Of Them Naturals ,2016,Static Shock Records / Fashionable Idiots,Punk/post-punk,"Paru un an après Human Exploration, album qui a établi la marque du quatuor américain, All Of Them Naturals nous ramène là où Uranium Club nous avaient laissés; punk à l’humour sardonique, tons de guitare qui rasent tout sur leur passage et une exécution précise, voire chirurgicale. La production se raffine légèrement, le son y est un peu moins saturé que sur le précédent et on peut même y entendre quelques lignes de synthétiseurs. All Of Them Naturals ne réinvente certainement pas la roue, il peut parfois faire penser à Q: Are We Not Men? A: We Are Devo!, mais il fait preuve d’une efficacité rarement égalée au courant de la décennie.",Dominic Berthiaume,https://open.spotify.com/album/5M3Cx38HT8sD8ulnrSZsXi?si=KQwZ_40IRFmQMUd6ILRN-Q     
top-250-246,The Roots ,États-Unis ,How I Got Over ,2010,Def Jam,Hip-hop ,"Déjà de corvée à la télé en fin de soirée lorsque cet album est sorti fin 2010, The Roots n'avaient cependant pas encore accédé à la case horaire qui a fait d'eux des vedettes depuis. Après avoir terminé les années 90 en démontrant la vigueur de leur apport au mouvement hip-hop avec Things Fall Apart, ils ont entamé la nouvelle décennie par un éloge féroce du ghetto coiffé d'un titre annonciateur de cette renommée à venir. Leur approche totalement originale sur le plan de la structure sonore et l'écriture hors pair du rappeur Black Thought ont produit un disque de blues rap qui repoussait encore les limites du hip-hop. ",Darcy Macdonald  ,https://open.spotify.com/album/25sYZjutddzUpXNbeQ7bEC?nd=1 
top-250-247,The Sadies ,Canada,Darker Circles,2010,Yep Roc,Cowpunk,"Dernier grand album studio en date du meilleur groupe rock canadien, Darker Circles a donné lieu à un certain nombre de ruptures stylistiques pour le groupe et elles lui vont toutes très bien. Avec Gary Louris des Jawhawks à la réalisation, ils ont accouché d’un disque plus composé, plus arrangé et plus texturé, sans rompre avec leur esprit garage caractéristique. C’est un album de cœurs brisés et de désabusement, avec la très belle Tell Her What I Said en programme principal, et une panoplie de stellaires envolées de six cordes tout autour. Classique. ",Olivier Lalande,https://open.spotify.com/album/0rxG3s3bC5OD2ANhNhgQr9?si=_cCf-6prTYibmRatTgJrZg
top-250-248,The Smith Quartet et John Tilbury,Royaume-Uni,"Music for Piano and Strings by Morton Feldman, Volume I",2010,Matchless,Classique contemporain,"Morton Feldman est un compositeur dont la musique se mérite. Il faut en effet l’apprivoiser tant son économie et sa durée sont déconcertantes de prime abord. Piano and String Quartet est sa pièce la plus accessible et la plus enchanteresse, et l’interprétation qu’en font le Smith Quartet et John Tilbury est la plus réussie. Sans doute est-ce parce qu’elle est la plus lente, mais aussi grâce à l’exquise délicatesse du toucher du pianiste. La félicité en état d’apesanteur! Jumelée ici à l’immense For John Cage, à l’envoûtante ambiguïté tonale. (En DVD, la durée de chaque pièce dépassant celle d’un CD.)  ",Michel Rondeau,https://matchlessrecordings.com/music/music-piano-and-strings-morton-feldman-vol-1
top-250-249,The War on Drugs,États-Unis,Lost In The Dream,2014,Secretly Canadian,indie rock/americana/néo-psychédélique/alternatif,"Certes inspiré par Bruce Springsteen et Neil Young, The War on Drugs n’est pas une simple copie des groupes folk rock des années 1980. Réalisant son meilleur album à ce jour, le leader Adam Granduciel s’est isolé plusieurs mois pour produire une musique et des textes mélancoliques et nostalgiques, tout en gardant une note d’espoir dans la voix. Le jeu de guitare oscille entre des mélodies colorées et des arrangements atmosphériques vaporeux et psychédéliques, invitant l’auditeur a un voyage introspectif solitaire. Chaque chanson magnifiquement produite regorge de détails évoquant des souvenirs brouillés de road trip américain. ",Louise Jaunet,https://open.spotify.com/album/14xxjLlbGy8ACm4MorBjD5
top-250-250,Thee Oh Sees ,États-Unis,Live in San Francisco,2016,Castle Face,Garage punk/néo-psychédélique/rock indé/alternatif ,"«Make sure that guitar is good and loud, don’t be scared.» Le fondateur des Oh Sees John Dwyer introduit ce live en nous mettant en garde. Connue pour ses concerts explosifs, la formation californienne culte de garage psychédélique propose un album enregistré devant public à la hauteur de sa réputation. Les meilleures chansons de son vaste répertoire nous tiennent en haleine grâce à la guitare trépignante et saturée de John Dwyer, accompagnée par deux féroces batteurs et un bassiste. Il s’agit d’un excellent album qui capte parfaitement la puissance que dégage ce groupe qui a fait trembler les murs de plus d’une salle. ",Louise Jaunet,https://open.spotify.com/album/5KDMu6ty7UnbdmtrVtyGys
top-250-251,Tim Hecker ,Canada,The Ravedeath 1972,2011,Kranky,Ambient/contemporain/électronique/expérimental,"Le Montréalais d’origine Tim Hecker s’est rapidement forgé une réputation à titre de l’un des plus importants compositeurs contemporains du 21e siècle depuis sa première parution en 2001. Toujours très prolifique, il nous a offert cinq albums solo durant cette décennie, en commençant par le dramatique The Ravedeath 1972 paru en 2011. Enregistré majoritairement par le musicien Ben Frost à Reykjavik, il s’agit d’un album qui repousse les limites de l’expérimentation en studio et qui brouille les frontières entre les musiques acoustique et électronique. D’ailleurs, une série d’esquisses et de démos enregistrés à Montréal et ensuite utilisés comme matériel pour cet album est également parue sous le titre Dropped Pianos. ",Frederic Savard,"
https://timhecker.bandcamp.com/album/ravedeath-1972"
top-250-252,Timber Timbre,Canada,Hot Dreams,2014,Arts & Crafts,Alternatif/dark folk/country blues/southern gothic,"Ce cinquième effort du groupe de Taylor Kirk et du mutli-instrumentiste Simon Trottier nous plonge dans une ambiance sensuelle et étrange, qui n’est pas sans rappeler les trames sonores d’Angelo Badalamenti. L’omniprésence de réverbération dans la voix de Kirk, le saxo sexy de Colin Stetson, les cordes de Mika Posen et l’ajout de nombreux claviers vintage viennent donner un ton unique, un peu rétro, à l’ensemble du disque. On y retrouve la mélancolie de fin du monde des Tindersticks et ce romantisme noir américain des 50’s chéri par les Bad Seeds, Dirty Beaches ou encore Crime and the City Solution. Un album onirique d’une sombre beauté.",Patrick Baillargeon,https://timbertimbrefth.bandcamp.com/album/hot-dreams
top-250-253,Ty Segall,États-Unis,Melted,2010,Goner Records,Garage rock/néo-psychédélique/lo-fi/indie rock,"Ce troisième album positionne le prolifique touche à tout californien légèrement hors de la sphère garage primitive qu'il préconisait sur ses deux premiers efforts. Ici, Ty Segall s'aventure vers un certain psychédélisme, ne s'éloignant toutefois pas trop de la fuzz et de la fureur. Sur Melted, le multi-instrumentiste ralenti le rythme sans que sa musique perde en puissance, peaufine ses mélodies, charcute ses innombrables références rock et recrache tout ça dans une production lo-fi saturée et psychée qui laisse entrevoir de belles capacités de songwriting.",Patrick Baillargeon,https://tysegall.bandcamp.com/album/melted
top-250-254,"Tyler, the Creator",États-Unis,Scum Fuck Flower Boy,2017,Sony Music,Hip-hop,"L’énigmatique Tyler the Creator a créé sans conteste un des grands albums hip-hop de la décennie, amalgame idéal d’accompagnement instrumental et de beatmaking visionnaire, métissage idéal de rap, soul/R&B, trap, électro, jazz, avant-pop. Flow idéal, voix virile de basse baryton, textes ambigus et consonants, collaborations remarquées (Kali Uchis, Frank Ocean, Steve Lacy, Lil Wayne, A$AP Rocky, etc.), équilibre souhaité entre balises connues et expérimentation, enfin bref une véritable avancée. ",Alain Brunet,https://open.spotify.com/album/2nkto6YNI4rUYTLqEwWJ3o
top-250-255,Tzusing,Chine,東方不敗,2017,L.I.E.S.,Techno/EBM,"Imprégner une techno dystopique d’exotisme asiatique est la trajectoire audacieuse entreprise par le producteur malaisien pour son premier album sur l’étiquette new-yorkaise. Sept morceaux forgés d’une étreinte digitale contaminée par l’interlope, aux architectures guerrières, métalliques, rehaussées de spatialités glissantes et innovantes. Entre glamour scintillant et décomposition urbaine, Tzusing démontre une maîtrise singulière du danger qui ne peut laisser indifférent.  ",Jean Bourbeau,https://www.deezer.com/en/album/41934431  
top-250-256,U.S. Girls ,Canada,In A Poem Unlimited,2018,4AD / Beggars,Art pop/experimental rock/indie rock/alternatif ,"Après plusieurs albums d’art-pop expérimental, l’auteur-compositrice Meghan Remy arrive encore à nous surprendre avec son projet U.S. Girls. Accompagnée cette fois du collectif de jazz The Cosmic Range, elle crée des chansons entraînantes d’art pop à la Blondie teintées de disco et de funk, atteignant l’apogée avec le jam de Time. Sa voix est suave et enveloppante comme sur le titre Rosebud, mais les textes féministes et politiquement engagés sont incisifs. Cet album marquant est à la fois délicat et puissant, comme toutes les femmes que Meghan Remy défend à travers ses chansons. ",Louise Jaunet,https://open.spotify.com/album/3NaBTnzFcmFsjEfluKhJ1Y https://www.deezer.com/fr/album/56510012 https://tidal.com/browse/album/84339551 
top-250-257,Viagra Boys,Suède,Street Worms,2018,YEAR0001,Post-punk,"Premier album complet du sulfureux sextet suédois, Street Worms confirme tout le bien qu'on pensait des Viagra Boys et de leur déjanté chanteur Sebastian Murphy. Combinant puissance punk-rock à une rythmique groovy, une pointe de free jazz et une attitude stoogienne énergique, les Vboys sont vite devenus un des groupes phares du renouveau punk/post-punk auquel on assiste depuis quelques années. Sur disque, c'est énorme, on vous laisse imaginer sur scène… ",Patrick Baillargeon,https://www.deezer.com/fr/album/69960482?autoplay=true
top-250-258,Vicky Chow,États-Unis,Sonatra,2018,Cantaloupe Music / Naxos,Classique contemporain,"Après un disque d'œuvres de Steve Reich et un autre de musiques de Tristan Perich, voici que Vicky Chow nous offre Sonatra, de Michael Gordon, l'un des fondateurs de l'ensemble Bang On A Can, dont elle est la pianiste. C'est, dit-elle, la pièce la plus difficile sur laquelle elle a travaillé, 15 minutes d'arpèges qui montent et descendent sans arrêt, jusqu'à se transformer en glissandi. C'est étourdissant, surtout dans la deuxième version, jouée en intonation juste, ce qui donne déjà le tournis ! Ça sonne comme du Conlon Nancarrow bionique et on rêve de voir ça en concert. ",Réjean Beaucage,https://vickychow.bandcamp.com/album/michael-gordon-sonatra
top-250-259,Vijay Iyer,États-Unis,Trio 3 Wiring,2014,Intakt,Jazz contemporain,"Musicien phare de la note bleue depuis le début du 21e siècle, Vijay Iyer multiplie les enregistrements et collaborations de haut niveau. Pour cet album, il s’est joint au Trio 3, formation à la frontière de l’avant-garde et du free jazz afro-américain et constituée d’instrumentistes chevronnés : Oliver Lake , saxophone, Reggie Workman, contrebasse, Andrew Cyrille, batterie. Plus qu’une collaboration, ce disque est la symbiose de quatre virtuoses au service des arrangements du leader. À la clé, une relecture hautement inspirée du mouvement free. ",Patrick Bouchard,https://www.deezer.com/sv/album/8078212
